ad64d858-52cb-4ce0-8a53-1132e9e2e76b|270|13|[(674.1, 668.5, 36.7), (525.9, 668.5, 36.7), (674.1, 131.5, 36.7), (525.9, 131.5, 36.7), (682.2, 518.3, 28.5), (517.8, 518.3, 28.5), (682.2, 281.7, 28.5), (517.8, 281.7, 28.5), (801.9, 466.0, 34.1)]|[(0, 586, 99, 2.5854235103388725), (1, 894, 740, 3.673543101725084), (2, 931, 544, 1.600703933246508), (0, 60, 180, 3.45748010908215), (1, 943, 698, 3.771370797531344), (2, 86, 224, 1.1791326681636303), (0, 537, 226, 4.070064552827727), (1, 840, 556, 2.33023030552803), (2, 311, 558, 4.227495010499145), (0, 997, 114, 2.5737181260245965), (1, 145, 623, 4.766190605265035), (2, 461, 423, 5.184898678195522), (0, 603, 483, 1.4344575224644431), (1, 170, 456, 0.7716765829800758), (2, 540, 337, 4.462324369017117), (0, 897, 631, 3.6441100436412244), (1, 221, 50, 2.159791217478697), (2, 925, 528, 4.660018679464506), (0, 1161, 578, 5.041421092120259), (1, 813, 602, 6.0701979760333415), (2, 287, 747, 1.5036787347929639), (0, 1018, 571, 1.6876386631646783), (1, 931, 411, 2.3050133748288593), (2, 308, 532, 5.212206811402492), (0, 929, 62, 1.8143519844987903), (1, 476, 373, 3.050300684511607), (2, 527, 762, 2.7821524699672295), (0, 867, 613, 1.1621432809861987), (1, 682, 375, 4.770422684592933), (2, 971, 102, 2.688811756193492), (0, 1075, 629, 1.0701934679654255), (1, 755, 258, 2.9869005884727224), (2, 611, 584, 4.552452277194241), (0, 1022, 676, 4.380881470530507), (1, 870, 140, 5.858144885203053), (2, 780, 86, 3.938570059852113), (0, 348, 437, 3.3591641330824715), (1, 513, 590, 2.18848641656093), (2, 233, 723, 3.380612611074697)]
573c2357-23a9-476c-a18e-3457fadcad2e|174|15|[(730.6, 607.7, 33.9), (469.4, 607.7, 33.9), (730.6, 192.3, 33.9), (469.4, 192.3, 33.9), (772.4, 446.1, 31.5), (427.6, 446.1, 31.5), (772.4, 353.9, 31.5), (427.6, 353.9, 31.5)]|[(0, 343, 269, 4.203532918291968), (1, 1164, 747, 0.6134410353969468), (2, 22, 704, 5.391817916045493), (0, 234, 368, 0.8583343056571184), (1, 502, 284, 6.0275764474035585), (2, 240, 302, 1.5235616050290375), (0, 1171, 330, 5.017775822209055), (1, 68, 400, 5.0823740272049385), (2, 233, 208, 5.885506930720343), (0, 103, 420, 3.690142804456758), (1, 211, 331, 1.693192469852113), (2, 1026, 86, 4.4335563060801), (0, 640, 648, 4.858695911430014), (1, 958, 379, 5.682975936098909), (2, 595, 634, 4.042287681631852), (0, 113, 583, 3.3124810512177416), (1, 576, 655, 4.115846469240985), (2, 1124, 390, 1.8087190136902862), (0, 1015, 738, 0.7746503743489092), (1, 264, 776, 0.8684130848750639), (2, 236, 513, 3.866637790813362), (0, 92, 503, 5.982390253234022), (1, 152, 101, 1.8328091703592575), (2, 31, 162, 5.062890163318496), (0, 450, 47, 4.734215813005437), (1, 22, 166, 2.6058043592626046), (2, 270, 552, 3.437698964043371), (0, 850, 158, 3.812894994786616), (1, 22, 549, 0.16738216481922674), (2, 107, 300, 1.9997447435668059), (0, 331, 757, 1.2924340102535008), (1, 306, 350, 3.6787159476794637), (2, 696, 427, 5.4713659935877805), (0, 1052, 729, 5.38400358512776), (1, 1028, 336, 0.15059324023161622), (2, 56, 105, 3.7894995067454893), (0, 454, 727, 2.642225698644816), (1, 1035, 221, 2.405642272973014), (2, 21, 423, 3.6317468639391675), (0, 1049, 267, 1.5467762931634468), (1, 976, 595, 5.569287169920825), (2, 505, 461, 1.6754212581976191), (0, 470, 704, 4.392397372688793), (1, 929, 213, 3.645648881407787), (2, 329, 281, 0.018524419420688235)]
007852ed-d6f5-4799-9cb9-1e2f64a33d43|138|7|[(684.0, 600.2, 36.1), (516.0, 600.2, 36.1), (684.0, 199.8, 36.1), (516.0, 199.8, 36.1), (858.0, 471.2, 33.0), (342.0, 471.2, 33.0), (858.0, 328.8, 33.0), (342.0, 328.8, 33.0), (745.3, 417.7, 30.4)]|[(0, 738, 742, 1.5468358450466153), (1, 270, 654, 1.303156571392572), (2, 750, 665, 5.9337823244456676), (0, 178, 684, 3.416384416036618), (1, 85, 155, 4.005070322143098), (2, 1117, 137, 3.160747128491089), (0, 732, 151, 3.59130503577883), (1, 1076, 763, 0.8178163409524516), (2, 1033, 530, 2.4523689762804612), (0, 1153, 184, 1.226344235189101), (1, 1177, 492, 3.445976371256726), (2, 784, 159, 1.2051621531984338), (0, 985, 591, 5.714543044708707), (1, 974, 98, 5.286498095022156), (2, 840, 259, 1.0561715068824895), (0, 1167, 671, 5.973181456128133), (1, 1071, 638, 2.011570029512845), (2, 907, 731, 5.814340975774416), (0, 204, 423, 6.161635747084109), (1, 212, 81, 1.2390918587702013), (2, 1090, 246, 1.805988200345537)]
2ab39e4e-8b7c-46c6-8f0f-b3eb9f3a1942|120|17|[(670.2, 518.3, 37.2), (529.8, 518.3, 37.2), (670.2, 281.7, 37.2), (529.8, 281.7, 37.2), (790.9, 473.8, 30.6), (409.1, 473.8, 30.6), (790.9, 326.2, 30.6), (409.1, 326.2, 30.6), (775.1, 607.2, 31.0), (424.9, 607.2, 31.0)]|[(0, 1092, 134, 4.478220042190626), (1, 1100, 82, 4.394322021440857), (2, 917, 606, 0.3928965153097031), (0, 201, 368, 5.299371887793232), (1, 659, 690, 5.526881863068124), (2, 703, 447, 0.6263055493537897), (0, 117, 484, 3.0419667640450916), (1, 357, 214, 1.5901508393227723), (2, 1073, 572, 1.538894697570938), (0, 116, 219, 4.775560464767305), (1, 1116, 686, 5.638072538109947), (2, 277, 570, 1.7097890059417287), (0, 335, 195, 3.7917360008260657), (1, 1174, 733, 2.9868853498000623), (2, 853, 69, 2.2936539471735617), (0, 529, 93, 4.520512924441663), (1, 1042, 104, 5.680008819461078), (2, 118, 175, 1.6040437697006125), (0, 944, 87, 1.8722570218113652), (1, 688, 138, 3.3485245972684066), (2, 211, 487, 4.196767611950327), (0, 188, 54, 3.716254754816674), (1, 736, 145, 1.8462668597055232), (2, 988, 245, 3.4114055738892977), (0, 228, 510, 5.027781372100276), (1, 273, 211, 0.4978959053623092), (2, 53, 735, 3.395064821236714), (0, 1079, 410, 5.4112680591239934), (1, 1059, 441, 5.994398918156073), (2, 609, 197, 3.602496366512366), (0, 209, 452, 5.623527332032863), (1, 884, 656, 0.5921387188245906), (2, 666, 22, 1.1980230769374884), (0, 1084, 87, 5.754146060439766), (1, 1062, 583, 2.6606554413222585), (2, 61, 474, 0.38892468290855514), (0, 1169, 261, 3.2600935368890798), (1, 349, 426, 5.5672934750482606), (2, 140, 220, 0.3694972701591134), (0, 1025, 487, 3.139662024945139), (1, 317, 527, 4.096936321403013), (2, 108, 490, 5.062479682287959), (0, 346, 312, 0.6450713920686925), (1, 428, 267, 1.7020462323948613), (2, 698, 138, 5.341668281053887), (0, 66, 248, 3.3578726711014557), (1, 234, 130, 3.5278251715078923), (2, 379, 650, 6.0132278668961625), (0, 679, 47, 3.1755929340696216), (1, 936, 205, 1.59719022302614), (2, 281, 187, 1.829419607899932)]
9b8873f9-d547-455c-8ee9-6c8f04c3777e|210|13|[(773.4, 454.9, 45.6), (426.6, 454.9, 45.6), (773.4, 345.1, 45.6), (426.6, 345.1, 45.6)]|[(0, 800, 166, 6.041908726331704), (1, 574, 132, 5.47641743333942), (2, 703, 130, 1.8870448105932938), (0, 156, 668, 2.822039637280641), (1, 1010, 295, 3.0879397140817955), (2, 1088, 36, 0.7946259529203791), (0, 257, 302, 4.936423416446281), (1, 567, 744, 6.205424406964938), (2, 862, 602, 5.183913776142721), (0, 606, 78, 1.834291430004509), (1, 275, 425, 3.8466554116370606), (2, 813, 703, 5.9522815614361155), (0, 380, 20, 5.617764019036783), (1, 1112, 61, 1.3177624015209413), (2, 425, 678, 3.552831367760463), (0, 1031, 298, 2.440135708268451), (1, 187, 760, 4.930862650664372), (2, 557, 499, 3.3728243520683896), (0, 103, 651, 2.6745840317947676), (1, 958, 296, 6.187757787423463), (2, 914, 228, 0.3174115128853587), (0, 326, 92, 1.5309723144222327), (1, 882, 633, 1.29870534632878), (2, 104, 659, 0.2677544111886853), (0, 196, 488, 2.821690065790715), (1, 517, 620, 4.608516994193165), (2, 1180, 54, 2.28581705223895), (0, 1144, 327, 0.225690203870968), (1, 497, 378, 4.998065006969832), (2, 212, 421, 2.8679975608209576), (0, 1083, 156, 1.93839770978804), (1, 529, 537, 0.28046980337403155), (2, 270, 735, 2.0332325291241564), (0, 304, 252, 0.06213021559682998), (1, 107, 26, 0.2540800795726286), (2, 191, 273, 4.225574716962405), (0, 1009, 377, 3.644884980308768), (1, 1091, 667, 2.377485081386179), (2, 425, 599, 3.382463868057405)]
6d4580a0-51e4-40ba-a16c-81b7b605199e|153|6|[(764.6, 563.5, 38.5), (435.4, 563.5, 38.5), (764.6, 236.5, 38.5), (435.4, 236.5, 38.5), (697.7, 667.8, 26.8), (502.3, 667.8, 26.8), (697.7, 132.2, 26.8), (502.3, 132.2, 26.8), (738.5, 431.2, 27.6)]|[(0, 445, 776, 2.1644016639335293), (1, 961, 763, 5.656454232271955), (2, 825, 644, 0.5681255556507914), (0, 40, 147, 5.259475441772185), (1, 1149, 277, 0.9409766542096771), (2, 801, 67, 0.46611915193488784), (0, 228, 713, 4.579502553543191), (1, 966, 168, 1.8763401799568689), (2, 563, 30, 3.01565804504836), (0, 145, 277, 5.742731001447053), (1, 186, 421, 2.782463781911293), (2, 1107, 652, 1.5851459301883628), (0, 1008, 692, 5.138443138450482), (1, 1025, 197, 0.519803793786301), (2, 1163, 684, 2.0635431442676007), (0, 1037, 123, 2.5322485779330774), (1, 1168, 88, 0.37848659836710224), (2, 360, 549, 0.7357068311402848)]
c0a8dbf9-2842-41db-8820-521c54d900ed|369|19|[(719.4, 478.3, 45.9), (480.6, 478.3, 45.9), (719.4, 321.7, 45.9), (480.6, 321.7, 45.9)]|[(0, 65, 306, 5.666215539048994), (1, 985, 280, 1.8994824803609522), (2, 197, 386, 2.8625698166249993), (0, 411, 581, 3.9203109794468984), (1, 173, 21, 1.460305750737436), (2, 998, 230, 3.9820845333630333), (0, 1154, 58, 1.332943956505085), (1, 1108, 20, 3.9546506800338004), (2, 431, 574, 5.812548217042371), (0, 240, 254, 1.3033534619626128), (1, 204, 737, 4.923052971057057), (2, 968, 364, 4.5351210867748), (0, 485, 686, 5.977222973335559), (1, 72, 307, 2.4701720337532382), (2, 391, 106, 3.057377209918172), (0, 337, 194, 5.688764471408439), (1, 373, 68, 5.960928759885887), (2, 1070, 738, 3.4424529704488416), (0, 673, 733, 3.533196696490135), (1, 633, 201, 5.72709853163849), (2, 1056, 301, 4.588950720695702), (0, 585, 71, 0.6038242495610797), (1, 611, 552, 2.927656749459321), (2, 1004, 36, 2.972216469117143), (0, 328, 710, 4.406986614524236), (1, 999, 399, 1.7973738445711076), (2, 400, 450, 2.550931297382507), (0, 1007, 724, 4.76611197168328), (1, 315, 155, 4.6287758775583), (2, 246, 123, 4.947017709953508), (0, 343, 766, 2.6745244833023487), (1, 296, 620, 0.923101701173002), (2, 161, 630, 5.450135363975156), (0, 588, 559, 2.693578495256175), (1, 645, 65, 1.7741933094801834), (2, 1173, 427, 0.5959606951957462), (0, 271, 310, 4.342525367569955), (1, 48, 637, 2.992912275245971), (2, 726, 245, 2.4824764522736364), (0, 1087, 564, 6.019532730977481), (1, 218, 471, 5.178748820392248), (2, 616, 64, 1.95577315391663), (0, 79, 457, 4.87927408037967), (1, 1018, 176, 0.7319190889209505), (2, 219, 332, 2.866790336985891), (0, 740, 193, 2.610905726903504), (1, 148, 686, 3.558384518810694), (2, 511, 746, 2.490543096617852), (0, 125, 770, 1.5182682458883994), (1, 384, 573, 1.376949092560759), (2, 38, 103, 5.914756233330324), (0, 936, 662, 5.630873696893522), (1, 288, 23, 1.943108442192387), (2, 568, 186, 0.8528867910695206), (0, 172, 318, 3.38771439368438), (1, 407, 353, 2.579448032541175), (2, 883, 593, 3.494908914660782)]
f54e8677-f938-42d0-aaaf-9986df311651|201|14|[(721.6, 491.2, 26.3), (478.4, 491.2, 26.3), (721.6, 308.8, 26.3), (478.4, 308.8, 26.3), (814.5, 600.5, 26.0), (385.5, 600.5, 26.0)]|[(0, 212, 435, 3.221174263192333), (1, 478, 43, 0.7101822536622704), (2, 135, 704, 2.234563124260883), (0, 624, 160, 3.5049415568727356), (1, 933, 163, 0.44440644287418046), (2, 1025, 381, 4.72372128410694), (0, 183, 58, 0.2999520514046595), (1, 129, 663, 1.5763742749439846), (2, 664, 690, 3.9384991836611962), (0, 890, 326, 3.851327725944161), (1, 205, 198, 0.5305145405415242), (2, 933, 165, 5.785236838888902), (0, 137, 621, 2.0093143571604726), (1, 93, 741, 1.5784013877630534), (2, 153, 615, 0.06100861712744412), (0, 879, 165, 4.771395681417158), (1, 297, 261, 1.0784488450688943), (2, 167, 389, 4.6024048628504275), (0, 149, 512, 2.9227596974083614), (1, 879, 650, 0.9474954734930207), (2, 455, 568, 1.1665368554353241), (0, 730, 114, 5.9126333489842615), (1, 1177, 453, 2.1794589411485377), (2, 38, 414, 5.865957257693802), (0, 173, 153, 1.8949421857212085), (1, 896, 396, 1.959932278337131), (2, 72, 95, 4.34723224626964), (0, 1036, 354, 0.12063428697006062), (1, 89, 435, 0.4356057720979495), (2, 1106, 717, 5.899563373395244), (0, 740, 164, 0.18520342348112426), (1, 214, 600, 3.311353626636621), (2, 481, 624, 1.7681681796769189), (0, 915, 116, 1.559802458991417), (1, 264, 140, 0.9899808424102691), (2, 350, 351, 2.63767451155033), (0, 376, 657, 3.718222827493332), (1, 493, 26, 4.6805574645255135), (2, 25, 410, 4.581338196311161), (0, 1038, 439, 3.8965377995582036), (1, 1107, 306, 2.636432302008408), (2, 1176, 668, 4.936543107785122)]
204c9985-bd01-4e0f-882c-054dd1f7fcc7|153|10|[(802.1, 466.4, 37.7), (397.9, 466.4, 37.7), (802.1, 333.6, 37.7), (397.9, 333.6, 37.7), (792.9, 603.7, 44.5)]|[(0, 26, 458, 2.49481051629879), (1, 68, 33, 3.7512982400559762), (2, 639, 161, 6.281407401907784), (0, 754, 136, 0.43393649010778457), (1, 422, 600, 4.168858259210014), (2, 1131, 548, 5.927953378254637), (0, 46, 204, 5.508162947714635), (1, 797, 192, 3.3127693218414516), (2, 512, 43, 0.4218444443914098), (0, 981, 335, 3.829711935171833), (1, 132, 448, 1.1726456123472955), (2, 701, 131, 4.791824592348772), (0, 1024, 266, 5.08279000573625), (1, 895, 271, 0.25836194815221386), (2, 820, 75, 0.11530519751377749), (0, 234, 491, 5.677336595787695), (1, 198, 174, 3.6047640623403274), (2, 899, 450, 4.2563449639908), (0, 551, 576, 5.735982131923718), (1, 921, 724, 4.703850464681429), (2, 49, 412, 3.7173485050657322), (0, 50, 150, 4.377962401928414), (1, 629, 157, 6.223833298056395), (2, 972, 569, 1.1597656120073678), (0, 729, 662, 6.067874066628202), (1, 460, 536, 4.976656047726473), (2, 773, 110, 5.677920685263132), (0, 295, 778, 5.235027828876493), (1, 148, 683, 4.778379530868988), (2, 1126, 493, 1.059627294961505)]
a2814cc9-15c7-4c3f-a5f9-1f6874b3b3a8|288|13|[(687.5, 520.5, 37.1), (512.5, 520.5, 37.1), (687.5, 279.5, 37.1), (512.5, 279.5, 37.1), (860.3, 480.1, 33.5), (339.7, 480.1, 33.5), (860.3, 319.9, 33.5), (339.7, 319.9, 33.5), (654.9, 645.7, 26.4)]|[(0, 917, 65, 0.17191835453484713), (1, 1077, 339, 3.1004237966820205), (2, 605, 506, 3.1972774932500525), (0, 901, 103, 4.737406221614621), (1, 100, 170, 4.168304775439837), (2, 1071, 434, 2.59073463041894), (0, 865, 214, 4.7954424433178735), (1, 557, 681, 4.9675390540464415), (2, 992, 53, 4.565473187559518), (0, 411, 122, 1.9010318456499669), (1, 904, 710, 4.5956996431630355), (2, 493, 106, 0.0657525263640094), (0, 612, 530, 1.4259064789903102), (1, 905, 66, 6.029304536873213), (2, 984, 28, 3.4402490650693194), (0, 961, 702, 3.385314404100508), (1, 914, 234, 3.7846354721198003), (2, 585, 412, 2.778807037069362), (0, 951, 262, 5.986061452229065), (1, 148, 294, 5.6106237957323835), (2, 972, 312, 2.7642150678375637), (0, 162, 258, 2.2590537910130615), (1, 612, 727, 1.299601161522409), (2, 780, 455, 6.275161325816664), (0, 929, 296, 0.15024320918565018), (1, 54, 154, 3.9035919406474293), (2, 652, 709, 0.9348046842114518), (0, 285, 422, 3.790867150768412), (1, 94, 20, 5.180160294251242), (2, 784, 646, 0.5295980206217927), (0, 981, 422, 0.3285867298985825), (1, 424, 312, 2.1355985493417537), (2, 627, 59, 4.995550283813144), (0, 497, 178, 0.008111217228053202), (1, 674, 445, 1.7988716156393778), (2, 725, 50, 4.472727233439095), (0, 386, 698, 2.9653824107516735), (1, 625, 101, 3.8646988080381837), (2, 79, 470, 4.670706282558001)]
5d6c996a-b18e-4027-bc9e-092f562dcc61|105|11|[(735.1, 647.5, 27.0), (464.9, 647.5, 27.0), (735.1, 152.5, 27.0), (464.9, 152.5, 27.0), (751.7, 427.3, 36.0), (448.3, 427.3, 36.0), (751.7, 372.7, 36.0), (448.3, 372.7, 36.0)]|[(0, 791, 213, 5.574594735993773), (1, 970, 323, 6.109168534721602), (2, 220, 336, 2.0780336717949814), (0, 978, 239, 5.370656532717028), (1, 327, 642, 0.7571346842242058), (2, 417, 218, 6.175183922128714), (0, 670, 317, 3.6316375108589014), (1, 361, 741, 2.1199883416955676), (2, 637, 439, 3.9728262504906784), (0, 308, 438, 1.286346592748502), (1, 617, 674, 4.419422099516063), (2, 961, 579, 2.7722818145534327), (0, 799, 78, 1.8300498806668486), (1, 1027, 513, 0.4991813985460608), (2, 135, 188, 4.469177525319934), (0, 1022, 74, 5.014320920927859), (1, 527, 546, 0.7427721843472231), (2, 728, 772, 2.546468289980104), (0, 31, 592, 1.0412635029400665), (1, 553, 549, 0.4552036068063857), (2, 283, 766, 3.423524310063407), (0, 171, 546, 2.772918923056668), (1, 405, 206, 5.7683566243129425), (2, 263, 489, 1.8633102588297579), (0, 530, 132, 5.163476677457588), (1, 813, 110, 6.125431228876), (2, 213, 102, 6.135039179322839), (0, 959, 282, 4.1886219208228885), (1, 35, 503, 1.932530816152045), (2, 538, 363, 3.878094408872647), (0, 836, 101, 5.567370399249494), (1, 1172, 494, 6.279741677806621), (2, 613, 529, 4.208222372700022)]
2df32795-e3d9-424a-a2b2-e57e9931e214|96|9|[(824.7, 530.0, 39.7), (375.3, 530.0, 39.7), (824.7, 270.0, 39.7), (375.3, 270.0, 39.7), (690.6, 667.7, 30.6), (509.4, 667.7, 30.6), (690.6, 132.3, 30.6), (509.4, 132.3, 30.6)]|[(0, 995, 254, 4.738168558222896), (1, 115, 101, 4.603668914029264), (2, 701, 308, 4.321627996078957), (0, 849, 760, 4.907816372166019), (1, 699, 245, 4.121780336678248), (2, 1166, 313, 0.14443389863350692), (0, 559, 620, 4.8283110943573755), (1, 133, 591, 1.6832992040767452), (2, 204, 129, 0.19445546233958227), (0, 1012, 304, 1.510708993340347), (1, 1006, 492, 3.5333150802588356), (2, 795, 705, 4.088331709280637), (0, 849, 25, 1.113149615891213), (1, 1160, 576, 6.246587357900439), (2, 945, 448, 6.132883359999562), (0, 1152, 755, 0.7697528988485511), (1, 366, 99, 1.207966512040985), (2, 225, 354, 0.4160111340809747), (0, 307, 127, 1.0356234031902292), (1, 907, 281, 6.104721105690288), (2, 807, 411, 3.5792667807902934), (0, 131, 571, 3.046664604709782), (1, 1164, 76, 0.44099777069466967), (2, 271, 489, 1.4562415660072854), (0, 778, 385, 0.9273809235504155), (1, 816, 357, 0.17752510854362588), (2, 984, 497, 4.691716702604902)]
17560aad-28b1-472c-98f9-cdcec1ed9bf8|66|11|[(728.7, 517.0, 33.9), (471.3, 517.0, 33.9), (728.7, 283.0, 33.9), (471.3, 283.0, 33.9), (655.9, 656.9, 41.7), (544.1, 656.9, 41.7), (655.9, 143.1, 41.7)]|[(0, 847, 411, 0.042140200576549075), (1, 189, 165, 0.1634370756790986), (2, 37, 208, 3.762227319954861), (0, 1039, 48, 3.988053778397815), (1, 41, 328, 1.4807400252355922), (2, 369, 102, 1.3338546626013388), (0, 873, 109, 2.1569977972298635), (1, 1141, 273, 2.6908905224162356), (2, 790, 126, 3.3265012250706727), (0, 178, 575, 1.5070413161918819), (1, 1141, 587, 1.1478999031909023), (2, 602, 602, 4.589235661619631), (0, 563, 276, 3.6803495657635383), (1, 382, 58, 3.095248433123523), (2, 905, 622, 2.3620541585699493), (0, 361, 64, 0.2810066478997976), (1, 795, 343, 4.623103364199173), (2, 998, 260, 5.458925814202913), (0, 729, 161, 1.6420133677697792), (1, 315, 318, 5.876024705722493), (2, 277, 276, 2.0820304989887592), (0, 66, 720, 0.14088375715611418), (1, 810, 218, 5.684869796218256), (2, 148, 57, 1.4076656599878532), (0, 1013, 31, 1.47815264164876), (1, 846, 767, 4.541545332020614), (2, 339, 433, 1.4708326387559172), (0, 148, 525, 1.755244514025069), (1, 618, 574, 2.7080658838361504), (2, 435, 624, 3.1862895384209504), (0, 212, 578, 5.561764849881239), (1, 1099, 217, 2.457363105700217), (2, 1127, 171, 4.2352433109187215)]
7b9f2730-d124-4068-b154-ce526a69c0c9|69|10|[(717.6, 606.9, 26.6), (482.4, 606.9, 26.6), (717.6, 193.1, 26.6), (482.4, 193.1, 26.6)]|[(0, 1160, 166, 5.691232671698763), (1, 109, 605, 2.9202167337135783), (2, 101, 164, 4.5797420431679665), (0, 644, 60, 2.249696713912319), (1, 769, 105, 2.4899092664549904), (2, 759, 657, 5.80680223984554), (0, 592, 745, 1.955832509492815), (1, 995, 424, 3.889486549090351), (2, 659, 86, 1.116864322753361), (0, 189, 165, 0.03945846532469799), (1, 339, 64, 5.800613178796129), (2, 685, 248, 4.119088637245247), (0, 122, 84, 1.8633284534229824), (1, 644, 80, 6.281928661329498), (2, 854, 558, 4.80756414686336), (0, 51, 267, 3.224550529521083), (1, 825, 245, 2.986943606069393), (2, 928, 27, 1.9630716787381375), (0, 750, 766, 5.256314343448936), (1, 779, 587, 3.0136661212792317), (2, 616, 531, 0.7258675440014514), (0, 887, 711, 0.11954759501821975), (1, 1163, 267, 3.6766827451693045), (2, 141, 113, 2.409091217830042), (0, 587, 126, 3.3025279003609227), (1, 899, 119, 0.4750272541937805), (2, 810, 744, 2.931642160011966), (0, 834, 562, 0.11947807438403575), (1, 427, 283, 3.077109480240731), (2, 890, 226, 5.1899613817376)]
8c9464df-913f-48d6-8b8d-9ce488d3358b|87|16|[(748.0, 466.7, 43.6), (452.0, 466.7, 43.6), (748.0, 333.3, 43.6), (452.0, 333.3, 43.6), (673.6, 618.3, 36.3)]|[(0, 220, 482, 3.700310531217925), (1, 64, 461, 0.010043228409472115), (2, 350, 498, 6.0452381503384345), (0, 479, 652, 4.090622220358795), (1, 702, 40, 0.28957175447271577), (2, 164, 348, 0.18055257490307272), (0, 920, 527, 0.8128252774988487), (1, 674, 693, 1.8261198021163203), (2, 28, 663, 3.464014311176186), (0, 548, 686, 0.7406460936861329), (1, 576, 541, 1.899008145048685), (2, 187, 319, 5.183854794460291), (0, 667, 533, 1.8447984117129184), (1, 885, 503, 0.6704684777652703), (2, 426, 581, 0.19562484004908645), (0, 925, 99, 5.760752755921414), (1, 180, 22, 0.8097206458514469), (2, 676, 289, 5.380525392302985), (0, 617, 245, 2.9792905885728684), (1, 72, 589, 3.321129917684756), (2, 1159, 762, 5.689991688822273), (0, 884, 598, 5.814869549395483), (1, 678, 703, 4.95841462927357), (2, 209, 647, 5.460534534166736), (0, 849, 693, 0.2520691462624937), (1, 1141, 475, 0.5491269870169758), (2, 759, 745, 2.0558766836421305), (0, 1090, 604, 1.7405628393558084), (1, 298, 302, 4.999873593149822), (2, 736, 662, 1.2828040773686253), (0, 191, 688, 4.173827810803745), (1, 593, 212, 2.436234715469344), (2, 884, 163, 5.178040978402042), (0, 157, 586, 2.1037423958385), (1, 211, 503, 6.183257875906835), (2, 53, 413, 3.945082223458457), (0, 257, 118, 5.7484483801985204), (1, 214, 589, 0.38161460703980576), (2, 929, 572, 5.41621736050892), (0, 858, 551, 0.5749828035306782), (1, 796, 62, 3.788710358745712), (2, 446, 766, 6.177040397375833), (0, 495, 695, 2.2925150847152778), (1, 45, 578, 2.870955655680276), (2, 49, 739, 2.841138067246996), (0, 272, 533, 2.3261578733170567), (1, 572, 309, 4.14884950299932), (2, 748, 76, 3.5443982083198726)]
4e5dab84-9753-4573-91cb-86689c69971a|444|18|[(656.6, 563.9, 26.3), (543.4, 563.9, 26.3), (656.6, 236.1, 26.3), (543.4, 236.1, 26.3)]|[(0, 273, 175, 1.0315352245337917), (1, 68, 151, 2.935796653218519), (2, 1139, 185, 5.87072530218282), (0, 597, 66, 1.1595249116330069), (1, 856, 117, 2.6391571992598277), (2, 312, 603, 0.7213171572519425), (0, 750, 728, 0.3843967963433751), (1, 504, 608, 0.6810338974352953), (2, 845, 428, 3.1998482773648194), (0, 768, 492, 5.011860094808579), (1, 192, 703, 4.82467403365736), (2, 478, 127, 2.946590381905818), (0, 591, 315, 0.9496268479445117), (1, 114, 527, 1.2171696233012426), (2, 751, 25, 1.9477886525266208), (0, 464, 622, 2.02839726810588), (1, 437, 449, 4.836786648923779), (2, 842, 640, 5.537272914413143), (0, 109, 62, 4.682293503325935), (1, 876, 72, 3.4705342723551995), (2, 407, 522, 3.134682410059122), (0, 62, 753, 5.313340960135066), (1, 259, 514, 4.464162346335366), (2, 881, 371, 6.046001932281759), (0, 148, 198, 3.2700829464170584), (1, 902, 163, 4.175596131689898), (2, 919, 703, 2.4135484621661587), (0, 34, 292, 2.319767501815185), (1, 1046, 725, 4.070755334299076), (2, 996, 109, 2.933356380822629), (0, 246, 204, 2.980733052858734), (1, 1130, 208, 6.1077318137694165), (2, 386, 316, 0.20960810897237342), (0, 386, 763, 5.67203976130481), (1, 1130, 443, 0.05953204795387468), (2, 95, 29, 0.5086539870377486), (0, 451, 283, 6.063217054555801), (1, 1121, 654, 5.413916919877709), (2, 1100, 683, 4.471438723365237), (0, 285, 539, 3.4387076691813863), (1, 333, 150, 0.37605904120821587), (2, 920, 280, 5.4617354732196), (0, 862, 532, 4.611593430591729), (1, 771, 165, 3.514386205529572), (2, 1015, 184, 2.718225949837584), (0, 312, 176, 3.05922633537507), (1, 190, 405, 4.91924679854155), (2, 858, 225, 3.435472978330669), (0, 604, 35, 2.731292304407162), (1, 432, 236, 4.639383475393713), (2, 463, 107, 5.018890182361546), (0, 442, 420, 3.1929999419219395), (1, 253, 521, 2.0849479604884036), (2, 508, 766, 2.080738661041836)]
